datetime_dia,datetime_mes,datetime_año,gold_price_usd
25,10,2000,321.95
26,10,2000,321.35
27,10,2000,313.04
30,10,2000,313.31
31,10,2000,312.06
1,11,2000,309.58
2,11,2000,307.93
3,11,2000,306.45
6,11,2000,308.52
7,11,2000,308.47
8,11,2000,308.42
9,11,2000,308.13
10,11,2000,306.72
13,11,2000,307.93
14,11,2000,308.76
15,11,2000,307.89
16,11,2000,312.19
17,11,2000,311.07
20,11,2000,313.52
21,11,2000,314.75
22,11,2000,315.61
23,11,2000,315.52
24,11,2000,316.21
27,11,2000,315.88
28,11,2000,315.73
29,11,2000,312.87
30,11,2000,309.13
1,12,2000,308.36
4,12,2000,304.36
5,12,2000,305.99
6,12,2000,307.03
7,12,2000,307.82
8,12,2000,307.34
11,12,2000,308.35
12,12,2000,308.65
13,12,2000,307.9
14,12,2000,303.47
15,12,2000,301.23
18,12,2000,301.63
19,12,2000,302.49
20,12,2000,300.45
21,12,2000,298.76
22,12,2000,295.72
25,12,2000,295.72
26,12,2000,294.0
27,12,2000,295.56
28,12,2000,296.48
29,12,2000,292.31
1,1,2001,292.31
2,1,2001,286.12
3,1,2001,282.46
4,1,2001,282.77
5,1,2001,280.97
8,1,2001,282.45
9,1,2001,283.86
10,1,2001,283.06
11,1,2001,278.08
12,1,2001,277.93
15,1,2001,279.72
16,1,2001,281.06
17,1,2001,283.21
18,1,2001,280.47
19,1,2001,283.28
22,1,2001,284.53
23,1,2001,283.3
24,1,2001,286.33
25,1,2001,287.87
26,1,2001,285.85
29,1,2001,286.17
30,1,2001,286.59
31,1,2001,284.41
1,2,2001,284.64
2,2,2001,285.73
5,2,2001,282.39
6,2,2001,282.02
7,2,2001,282.17
8,2,2001,286.22
9,2,2001,281.19
12,2,2001,280.84
13,2,2001,283.02
14,2,2001,283.34
15,2,2001,286.13
16,2,2001,281.12
19,2,2001,281.8
20,2,2001,281.93
21,2,2001,282.28
22,2,2001,285.14
23,2,2001,286.74
26,2,2001,289.33
27,2,2001,292.04
28,2,2001,290.02
1,3,2001,286.49
2,3,2001,281.24
5,3,2001,282.56
6,3,2001,281.44
7,3,2001,281.08
8,3,2001,282.92
9,3,2001,289.52
12,3,2001,293.26
13,3,2001,293.58
14,3,2001,289.4
15,3,2001,289.05
16,3,2001,290.73
19,3,2001,290.14
20,3,2001,289.68
21,3,2001,291.92
22,3,2001,295.52
23,3,2001,294.31
26,3,2001,292.8
27,3,2001,291.69
28,3,2001,292.57
29,3,2001,294.95
30,3,2001,291.52
2,4,2001,290.19
3,4,2001,289.95
4,4,2001,287.38
5,4,2001,287.86
6,4,2001,287.11
9,4,2001,287.14
10,4,2001,288.31
11,4,2001,291.29
12,4,2001,290.15
13,4,2001,290.15
16,4,2001,293.17
17,4,2001,295.37
18,4,2001,296.57
19,4,2001,295.95
20,4,2001,292.78
23,4,2001,292.66
24,4,2001,294.66
25,4,2001,293.69
26,4,2001,292.19
27,4,2001,296.44
30,4,2001,296.81
1,5,2001,296.2
2,5,2001,296.04
3,5,2001,298.12
4,5,2001,297.84
7,5,2001,299.08
8,5,2001,299.59
9,5,2001,302.89
10,5,2001,303.95
11,5,2001,307.1
14,5,2001,307.04
15,5,2001,303.44
16,5,2001,306.34
17,5,2001,310.9
18,5,2001,311.32
21,5,2001,332.82
22,5,2001,327.93
23,5,2001,328.94
24,5,2001,333.55
25,5,2001,322.42
28,5,2001,321.18
29,5,2001,322.82
30,5,2001,316.11
31,5,2001,315.6
1,6,2001,313.53
4,6,2001,314.42
5,6,2001,313.33
6,6,2001,313.53
7,6,2001,312.95
8,6,2001,314.71
11,6,2001,318.96
12,6,2001,317.87
13,6,2001,319.38
14,6,2001,317.19
15,6,2001,315.7
18,6,2001,315.8
19,6,2001,318.87
20,6,2001,318.7
21,6,2001,318.3
22,6,2001,319.87
25,6,2001,316.85
26,6,2001,317.98
27,6,2001,319.57
28,6,2001,317.62
29,6,2001,319.63
2,7,2001,317.09
3,7,2001,317.11
4,7,2001,316.39
5,7,2001,318.2
6,7,2001,313.91
9,7,2001,313.35
10,7,2001,312.48
11,7,2001,310.63
12,7,2001,312.38
13,7,2001,312.73
16,7,2001,313.74
17,7,2001,314.27
18,7,2001,308.22
19,7,2001,310.8
20,7,2001,308.97
23,7,2001,309.56
24,7,2001,307.35
25,7,2001,305.28
26,7,2001,305.09
27,7,2001,304.73
30,7,2001,304.27
31,7,2001,303.89
1,8,2001,304.15
2,8,2001,302.76
3,8,2001,302.42
6,8,2001,303.5
7,8,2001,303.89
8,8,2001,303.97
9,8,2001,303.81
10,8,2001,308.02
13,8,2001,306.73
14,8,2001,305.88
15,8,2001,302.22
16,8,2001,302.26
17,8,2001,302.69
20,8,2001,303.18
21,8,2001,302.76
22,8,2001,299.51
23,8,2001,301.01
24,8,2001,298.79
27,8,2001,299.94
28,8,2001,298.05
29,8,2001,299.74
30,8,2001,299.49
31,8,2001,300.53
3,9,2001,301.58
4,9,2001,305.68
5,9,2001,305.35
6,9,2001,305.3
7,9,2001,302.86
10,9,2001,301.87
11,9,2001,316.29
12,9,2001,308.05
13,9,2001,308.54
14,9,2001,310.4
17,9,2001,318.92
18,9,2001,313.95
19,9,2001,309.95
20,9,2001,311.19
21,9,2001,319.32
24,9,2001,314.94
25,9,2001,311.86
26,9,2001,316.38
27,9,2001,314.86
28,9,2001,321.84
1,10,2001,317.35
2,10,2001,318.36
3,10,2001,315.19
4,10,2001,317.91
5,10,2001,316.9
8,10,2001,317.57
9,10,2001,315.84
10,10,2001,315.06
11,10,2001,312.51
12,10,2001,311.07
15,10,2001,310.61
16,10,2001,309.27
17,10,2001,310.58
18,10,2001,311.22
19,10,2001,311.06
22,10,2001,309.37
23,10,2001,310.76
24,10,2001,308.96
25,10,2001,308.75
26,10,2001,310.71
29,10,2001,308.08
30,10,2001,308.54
31,10,2001,309.48
1,11,2001,309.54
2,11,2001,309.56
5,11,2001,310.27
6,11,2001,311.05
7,11,2001,311.51
8,11,2001,313.74
9,11,2001,310.18
12,11,2001,313.02
13,11,2001,313.53
14,11,2001,314.87
15,11,2001,312.62
16,11,2001,310.06
19,11,2001,311.16
20,11,2001,309.15
21,11,2001,311.34
22,11,2001,310.22
23,11,2001,311.54
26,11,2001,310.05
27,11,2001,309.97
28,11,2001,309.74
29,11,2001,309.95
30,11,2001,307.68
3,12,2001,310.3
4,12,2001,310.26
5,12,2001,309.61
6,12,2001,308.07
7,12,2001,307.7
10,12,2001,306.83
11,12,2001,306.29
12,12,2001,305.52
13,12,2001,305.65
14,12,2001,306.91
17,12,2001,306.91
18,12,2001,309.25
19,12,2001,310.16
20,12,2001,307.67
21,12,2001,312.85
24,12,2001,316.02
25,12,2001,316.02
26,12,2001,315.74
27,12,2001,313.15
28,12,2001,313.56
31,12,2001,310.53
1,1,2002,310.53
2,1,2002,307.81
3,1,2002,309.64
4,1,2002,310.44
7,1,2002,312.19
8,1,2002,312.65
9,1,2002,316.23
10,1,2002,321.11
11,1,2002,320.81
14,1,2002,320.12
15,1,2002,318.86
16,1,2002,322.09
17,1,2002,323.64
18,1,2002,320.51
21,1,2002,319.6
22,1,2002,319.6
23,1,2002,317.52
24,1,2002,317.89
25,1,2002,322.69
28,1,2002,324.01
29,1,2002,322.5
30,1,2002,326.57
31,1,2002,327.91
1,2,2002,329.69
4,2,2002,331.76
5,2,2002,336.15
6,2,2002,344.73
7,2,2002,344.45
8,2,2002,348.85
11,2,2002,339.24
12,2,2002,341.05
13,2,2002,340.86
14,2,2002,343.6
15,2,2002,343.35
18,2,2002,341.66
19,2,2002,339.24
20,2,2002,334.14
21,2,2002,335.5
22,2,2002,333.73
25,2,2002,335.04
26,2,2002,338.63
27,2,2002,344.17
28,2,2002,343.18
1,3,2002,341.23
4,3,2002,342.07
5,3,2002,342.57
6,3,2002,334.51
7,3,2002,330.42
8,3,2002,330.0
11,3,2002,332.31
12,3,2002,336.2
13,3,2002,334.72
14,3,2002,329.97
15,3,2002,328.5
18,3,2002,331.38
19,3,2002,331.97
20,3,2002,329.96
21,3,2002,331.88
22,3,2002,334.68
25,3,2002,339.53
26,3,2002,337.74
27,3,2002,342.58
28,3,2002,345.48
29,3,2002,345.48
1,4,2002,342.66
2,4,2002,344.91
3,4,2002,344.9
4,4,2002,341.87
5,4,2002,342.36
8,4,2002,343.37
9,4,2002,340.86
10,4,2002,338.98
11,4,2002,340.99
12,4,2002,341.38
15,4,2002,340.67
16,4,2002,337.24
17,4,2002,338.91
18,4,2002,341.59
19,4,2002,339.48
22,4,2002,341.7
23,4,2002,340.3
24,4,2002,341.03
25,4,2002,341.92
26,4,2002,341.16
29,4,2002,343.54
30,4,2002,342.03
1,5,2002,340.27
2,5,2002,340.68
3,5,2002,340.07
6,5,2002,338.92
7,5,2002,341.92
8,5,2002,341.77
9,5,2002,340.03
10,5,2002,340.87
13,5,2002,341.15
14,5,2002,342.13
15,5,2002,339.95
16,5,2002,341.14
17,5,2002,337.24
20,5,2002,338.11
21,5,2002,343.28
22,5,2002,342.14
23,5,2002,344.24
24,5,2002,347.8
27,5,2002,347.99
28,5,2002,344.67
29,5,2002,350.84
30,5,2002,347.66
31,5,2002,349.57
3,6,2002,348.19
4,6,2002,346.12
5,6,2002,343.39
6,6,2002,342.96
7,6,2002,345.32
10,6,2002,341.52
11,6,2002,336.09
12,6,2002,337.82
13,6,2002,337.02
14,6,2002,339.62
17,6,2002,336.83
18,6,2002,335.71
19,6,2002,335.58
20,6,2002,334.25
21,6,2002,332.99
24,6,2002,333.84
25,6,2002,331.58
26,6,2002,324.7
27,6,2002,324.05
28,6,2002,322.5
1,7,2002,316.11
2,7,2002,318.91
3,7,2002,316.97
4,7,2002,317.17
5,7,2002,319.81
8,7,2002,315.81
9,7,2002,315.95
10,7,2002,318.78
11,7,2002,317.55
12,7,2002,320.22
15,7,2002,317.03
16,7,2002,314.88
17,7,2002,313.8
18,7,2002,315.13
19,7,2002,318.25
22,7,2002,320.75
23,7,2002,322.28
24,7,2002,313.41
25,7,2002,309.02
26,7,2002,308.4
29,7,2002,309.91
30,7,2002,309.45
31,7,2002,310.74
1,8,2002,307.7
2,8,2002,309.66
5,8,2002,313.77
6,8,2002,317.07
7,8,2002,321.66
8,8,2002,322.24
9,8,2002,321.83
12,8,2002,323.86
13,8,2002,320.96
14,8,2002,319.84
15,8,2002,319.19
16,8,2002,319.34
19,8,2002,317.63
20,8,2002,315.7
21,8,2002,312.55
22,8,2002,314.07
23,8,2002,314.54
26,8,2002,314.54
27,8,2002,316.87
28,8,2002,317.03
29,8,2002,317.14
30,8,2002,318.96
2,9,2002,316.94
3,9,2002,314.54
4,9,2002,314.95
5,9,2002,320.18
6,9,2002,324.11
9,9,2002,328.55
10,9,2002,327.65
11,9,2002,324.66
12,9,2002,326.59
13,9,2002,325.77
16,9,2002,324.43
17,9,2002,325.94
18,9,2002,326.04
19,9,2002,327.89
20,9,2002,327.71
23,9,2002,327.81
24,9,2002,332.69
25,9,2002,332.06
26,9,2002,327.29
27,9,2002,328.05
30,9,2002,327.53
1,10,2002,326.78
2,10,2002,327.24
3,10,2002,326.11
4,10,2002,326.07
7,10,2002,327.48
8,10,2002,325.98
9,10,2002,323.65
10,10,2002,323.74
11,10,2002,321.41
14,10,2002,321.94
15,10,2002,321.8
16,10,2002,319.71
17,10,2002,319.54
18,10,2002,321.86
21,10,2002,321.04
22,10,2002,319.87
23,10,2002,319.71
24,10,2002,320.07
25,10,2002,320.3
28,10,2002,319.86
29,10,2002,321.85
30,10,2002,321.8
31,10,2002,320.0
1,11,2002,320.97
4,11,2002,319.11
5,11,2002,318.34
6,11,2002,318.16
7,11,2002,316.75
8,11,2002,317.63
11,11,2002,317.27
12,11,2002,318.53
13,11,2002,321.24
14,11,2002,317.24
15,11,2002,317.04
18,11,2002,316.0
19,11,2002,315.88
20,11,2002,317.64
21,11,2002,317.46
22,11,2002,317.99
25,11,2002,319.91
26,11,2002,319.8
27,11,2002,321.16
28,11,2002,319.2
29,11,2002,320.72
2,12,2002,318.3
3,12,2002,320.57
4,12,2002,322.1
5,12,2002,322.26
6,12,2002,323.2
9,12,2002,322.68
10,12,2002,320.09
11,12,2002,321.45
12,12,2002,321.35
13,12,2002,325.08
16,12,2002,326.53
17,12,2002,329.29
18,12,2002,329.05
19,12,2002,336.45
20,12,2002,332.65
23,12,2002,334.97
24,12,2002,333.58
25,12,2002,333.58
26,12,2002,332.74
27,12,2002,335.67
30,12,2002,332.15
31,12,2002,330.86
1,1,2003,330.86
2,1,2003,331.47
3,1,2003,330.71
6,1,2003,335.61
7,1,2003,334.61
8,1,2003,336.62
9,1,2003,336.29
10,1,2003,335.17
13,1,2003,334.08
14,1,2003,333.43
15,1,2003,331.48
16,1,2003,333.11
17,1,2003,334.99
20,1,2003,333.47
21,1,2003,331.3
22,1,2003,334.89
23,1,2003,339.0
24,1,2003,338.45
27,1,2003,340.35
28,1,2003,339.95
29,1,2003,340.42
30,1,2003,341.83
31,1,2003,342.34
3,2,2003,344.2
4,2,2003,346.48
5,2,2003,352.78
6,2,2003,346.9
7,2,2003,344.93
10,2,2003,343.98
11,2,2003,339.81
12,2,2003,331.9
13,2,2003,325.79
14,2,2003,328.19
17,2,2003,323.21
18,2,2003,321.95
19,2,2003,322.13
20,2,2003,324.91
21,2,2003,325.87
24,2,2003,329.84
25,2,2003,332.59
26,2,2003,326.07
27,2,2003,326.84
28,2,2003,322.37
3,3,2003,318.55
4,3,2003,324.04
5,3,2003,322.42
6,3,2003,323.07
7,3,2003,317.69
10,3,2003,320.6
11,3,2003,315.38
12,3,2003,313.99
13,3,2003,307.35
14,3,2003,311.42
17,3,2003,318.73
18,3,2003,318.63
19,3,2003,317.09
20,3,2003,316.27
21,3,2003,316.32
24,3,2003,309.05
25,3,2003,310.43
26,3,2003,309.04
27,3,2003,310.42
28,3,2003,307.59
31,3,2003,306.86
1,4,2003,306.7
2,4,2003,305.18
3,4,2003,301.49
4,4,2003,302.62
7,4,2003,301.0
8,4,2003,303.14
9,4,2003,300.54
10,4,2003,299.94
11,4,2003,302.03
14,4,2003,302.1
15,4,2003,301.64
16,4,2003,298.68
17,4,2003,299.9
18,4,2003,299.9
21,4,2003,301.2
22,4,2003,305.58
23,4,2003,304.58
24,4,2003,302.85
25,4,2003,302.46
28,4,2003,302.45
29,4,2003,300.73
30,4,2003,301.75
1,5,2003,302.95
2,5,2003,303.46
5,5,2003,301.9
6,5,2003,302.26
7,5,2003,301.07
8,5,2003,302.54
9,5,2003,302.82
12,5,2003,304.07
13,5,2003,304.26
14,5,2003,307.6
15,5,2003,308.97
16,5,2003,307.61
19,5,2003,307.19
20,5,2003,314.35
21,5,2003,314.43
22,5,2003,316.38
23,5,2003,314.36
26,5,2003,312.18
27,5,2003,312.82
28,5,2003,306.21
29,5,2003,307.0
30,5,2003,307.27
2,6,2003,311.29
3,6,2003,311.58
4,6,2003,311.88
5,6,2003,309.57
6,6,2003,310.36
9,6,2003,308.47
10,6,2003,303.23
11,6,2003,301.35
12,6,2003,300.29
13,6,2003,299.22
16,6,2003,302.18
17,6,2003,307.02
18,6,2003,307.7
19,6,2003,306.08
20,6,2003,308.02
23,6,2003,307.91
24,6,2003,302.37
25,6,2003,300.92
26,6,2003,300.38
27,6,2003,302.42
30,6,2003,301.3
1,7,2003,302.0
2,7,2003,305.21
3,7,2003,303.22
4,7,2003,305.84
7,7,2003,306.92
8,7,2003,307.34
9,7,2003,303.9
10,7,2003,302.72
11,7,2003,304.05
14,7,2003,308.08
15,7,2003,309.83
16,7,2003,306.05
17,7,2003,306.25
18,7,2003,307.11
21,7,2003,309.13
22,7,2003,310.02
23,7,2003,310.0
24,7,2003,311.1
25,7,2003,314.54
28,7,2003,318.24
29,7,2003,315.99
30,7,2003,314.15
31,7,2003,315.18
1,8,2003,313.1
4,8,2003,306.49
5,8,2003,307.04
6,8,2003,309.45
7,8,2003,308.23
8,8,2003,312.55
11,8,2003,317.1
12,8,2003,318.79
13,8,2003,317.4
14,8,2003,322.84
15,8,2003,323.87
18,8,2003,322.79
19,8,2003,325.04
20,8,2003,327.02
21,8,2003,331.39
22,8,2003,330.37
25,8,2003,329.1
26,8,2003,331.27
27,8,2003,340.75
28,8,2003,339.05
29,8,2003,342.11
1,9,2003,342.89
2,9,2003,343.95
3,9,2003,341.77
4,9,2003,340.17
5,9,2003,340.71
8,9,2003,337.54
9,9,2003,341.77
10,9,2003,338.97
11,9,2003,336.4
12,9,2003,334.7
15,9,2003,330.63
16,9,2003,334.75
17,9,2003,333.05
18,9,2003,335.91
19,9,2003,334.64
22,9,2003,335.86
23,9,2003,334.9
24,9,2003,335.67
25,9,2003,339.13
26,9,2003,333.57
29,9,2003,331.08
30,9,2003,333.18
1,10,2003,327.37
2,10,2003,326.97
3,10,2003,330.45
6,10,2003,318.34
7,10,2003,319.53
8,10,2003,317.73
9,10,2003,315.79
10,10,2003,315.39
13,10,2003,317.08
14,10,2003,319.66
15,10,2003,320.96
16,10,2003,319.31
17,10,2003,318.46
20,10,2003,320.47
21,10,2003,323.65
22,10,2003,326.41
23,10,2003,326.18
24,10,2003,328.37
27,10,2003,327.85
28,10,2003,328.91
29,10,2003,329.63
30,10,2003,330.71
31,10,2003,332.26
3,11,2003,334.07
4,11,2003,328.58
5,11,2003,329.76
6,11,2003,332.59
7,11,2003,330.27
10,11,2003,333.32
11,11,2003,336.51
12,11,2003,334.92
13,11,2003,337.78
14,11,2003,337.06
17,11,2003,333.98
18,11,2003,331.19
19,11,2003,331.4
20,11,2003,330.87
21,11,2003,331.48
24,11,2003,332.85
25,11,2003,332.16
26,11,2003,332.15
27,11,2003,332.35
28,11,2003,332.32
1,12,2003,334.59
2,12,2003,332.09
3,12,2003,331.86
4,12,2003,333.51
5,12,2003,331.44
8,12,2003,332.43
9,12,2003,334.14
10,12,2003,335.01
11,12,2003,332.74
12,12,2003,332.0
15,12,2003,331.5
16,12,2003,330.83
17,12,2003,329.74
18,12,2003,329.33
19,12,2003,331.7
22,12,2003,330.45
23,12,2003,329.52
24,12,2003,328.6
25,12,2003,328.6
26,12,2003,328.73
29,12,2003,330.04
30,12,2003,332.19
31,12,2003,330.0
1,1,2004,330.0
2,1,2004,329.9
5,1,2004,331.93
6,1,2004,332.93
7,1,2004,332.26
8,1,2004,330.92
9,1,2004,329.58
12,1,2004,332.19
13,1,2004,332.8
14,1,2004,330.74
15,1,2004,327.3
16,1,2004,329.51
19,1,2004,328.57
20,1,2004,325.59
21,1,2004,322.85
22,1,2004,322.08
23,1,2004,322.48
26,1,2004,324.96
27,1,2004,321.74
28,1,2004,326.5
29,1,2004,327.93
30,1,2004,321.78
2,2,2004,320.19
3,2,2004,319.71
4,2,2004,318.95
5,2,2004,317.07
6,2,2004,317.98
9,2,2004,320.21
10,2,2004,321.88
11,2,2004,320.13
12,2,2004,320.99
13,2,2004,325.27
16,2,2004,322.04
17,2,2004,323.27
18,2,2004,323.16
19,2,2004,323.26
20,2,2004,322.36
23,2,2004,318.09
24,2,2004,317.48
25,2,2004,319.1
26,2,2004,316.64
27,2,2004,318.59
1,3,2004,321.41
2,3,2004,321.79
3,3,2004,321.85
4,3,2004,321.68
5,3,2004,321.43
8,3,2004,323.63
9,3,2004,323.56
10,3,2004,327.43
11,3,2004,325.27
12,3,2004,326.48
15,3,2004,325.66
16,3,2004,326.1
17,3,2004,330.26
18,3,2004,331.87
19,3,2004,333.93
22,3,2004,337.49
23,3,2004,338.37
24,3,2004,340.02
25,3,2004,341.78
26,3,2004,348.39
29,3,2004,346.67
30,3,2004,344.79
31,3,2004,344.78
1,4,2004,345.52
2,4,2004,344.79
5,4,2004,347.69
6,4,2004,347.01
7,4,2004,344.32
8,4,2004,346.57
9,4,2004,346.57
12,4,2004,347.54
13,4,2004,342.5
14,4,2004,333.58
15,4,2004,333.72
16,4,2004,333.18
19,4,2004,335.08
20,4,2004,333.03
21,4,2004,330.78
22,4,2004,330.66
23,4,2004,333.62
26,4,2004,334.89
27,4,2004,332.89
28,4,2004,331.19
29,4,2004,323.22
30,4,2004,324.09
3,5,2004,324.98
4,5,2004,323.74
5,5,2004,323.71
6,5,2004,320.84
7,5,2004,319.74
10,5,2004,316.3
11,5,2004,317.83
12,5,2004,321.24
13,5,2004,316.92
14,5,2004,317.57
17,5,2004,319.19
18,5,2004,315.79
19,5,2004,316.41
20,5,2004,318.2
21,5,2004,320.6
24,5,2004,321.0
25,5,2004,321.31
26,5,2004,322.22
27,5,2004,320.95
28,5,2004,322.03
31,5,2004,322.03
1,6,2004,325.0
2,6,2004,321.71
3,6,2004,318.82
4,6,2004,317.23
7,6,2004,319.75
8,6,2004,319.88
9,6,2004,319.94
10,6,2004,318.34
11,6,2004,320.43
14,6,2004,318.67
15,6,2004,320.02
16,6,2004,320.79
17,6,2004,320.81
18,6,2004,325.84
21,6,2004,326.83
22,6,2004,327.3
23,6,2004,325.79
24,6,2004,328.47
25,6,2004,330.79
28,6,2004,331.61
29,6,2004,325.51
30,6,2004,325.32
1,7,2004,324.74
2,7,2004,323.36
5,7,2004,324.51
6,7,2004,321.45
7,7,2004,323.28
8,7,2004,326.88
9,7,2004,328.11
12,7,2004,327.53
13,7,2004,325.31
14,7,2004,325.92
15,7,2004,325.87
16,7,2004,326.46
19,7,2004,327.11
20,7,2004,323.17
21,7,2004,325.98
22,7,2004,324.13
23,7,2004,323.09
26,7,2004,321.57
27,7,2004,323.06
28,7,2004,321.69
29,7,2004,320.88
30,7,2004,325.1
2,8,2004,325.29
3,8,2004,324.1
4,8,2004,324.75
5,8,2004,324.45
6,8,2004,325.51
9,8,2004,325.54
10,8,2004,324.41
11,8,2004,322.71
12,8,2004,322.27
13,8,2004,321.19
16,8,2004,325.39
17,8,2004,325.48
18,8,2004,327.39
19,8,2004,328.92
20,8,2004,333.09
23,8,2004,336.35
24,8,2004,335.11
25,8,2004,335.63
26,8,2004,335.83
27,8,2004,336.56
30,8,2004,336.41
31,8,2004,335.1
1,9,2004,334.95
2,9,2004,334.09
3,9,2004,332.81
6,9,2004,332.52
7,9,2004,329.62
8,9,2004,326.78
9,9,2004,327.7
10,9,2004,326.39
13,9,2004,326.11
14,9,2004,329.97
15,9,2004,332.98
16,9,2004,332.33
17,9,2004,333.51
20,9,2004,332.83
21,9,2004,333.32
22,9,2004,331.21
23,9,2004,334.65
24,9,2004,332.46
27,9,2004,332.72
28,9,2004,334.38
29,9,2004,335.34
30,9,2004,334.66
1,10,2004,337.33
4,10,2004,336.47
5,10,2004,337.55
6,10,2004,340.11
7,10,2004,340.32
8,10,2004,339.7
11,10,2004,340.62
12,10,2004,336.94
13,10,2004,335.26
14,10,2004,335.14
15,10,2004,336.82
18,10,2004,334.78
19,10,2004,335.01
20,10,2004,336.07
21,10,2004,335.12
22,10,2004,334.72
25,10,2004,335.92
26,10,2004,334.65
27,10,2004,335.34
28,10,2004,333.08
29,10,2004,334.54
1,11,2004,336.48
2,11,2004,334.03
3,11,2004,330.85
4,11,2004,334.17
5,11,2004,333.81
8,11,2004,333.5
9,11,2004,335.81
10,11,2004,335.54
11,11,2004,336.41
12,11,2004,337.17
15,11,2004,338.16
16,11,2004,338.59
17,11,2004,340.47
18,11,2004,340.3
19,11,2004,341.23
22,11,2004,343.34
23,11,2004,342.4
24,11,2004,340.89
25,11,2004,340.76
26,11,2004,340.12
29,11,2004,339.66
30,11,2004,341.15
1,12,2004,340.35
2,12,2004,342.29
3,12,2004,335.55
6,12,2004,337.43
7,12,2004,336.47
8,12,2004,329.31
9,12,2004,329.7
10,12,2004,328.23
13,12,2004,327.2
14,12,2004,329.05
15,12,2004,327.09
16,12,2004,330.79
17,12,2004,331.15
20,12,2004,330.0
21,12,2004,329.94
22,12,2004,329.45
23,12,2004,326.68
24,12,2004,325.84
27,12,2004,323.81
28,12,2004,324.28
29,12,2004,324.06
30,12,2004,319.59
31,12,2004,320.47
3,1,2005,323.6
4,1,2005,321.8
5,1,2005,320.87
6,1,2005,322.16
7,1,2005,323.59
10,1,2005,320.72
11,1,2005,320.41
12,1,2005,321.1
13,1,2005,320.85
14,1,2005,322.65
17,1,2005,322.73
18,1,2005,323.84
19,1,2005,326.04
20,1,2005,326.51
21,1,2005,325.65
24,1,2005,327.63
25,1,2005,327.63
26,1,2005,325.75
27,1,2005,325.57
28,1,2005,328.07
31,1,2005,323.85
1,2,2005,323.61
2,2,2005,323.47
3,2,2005,321.51
4,2,2005,321.34
7,2,2005,322.96
8,2,2005,321.94
9,2,2005,321.47
10,2,2005,322.28
11,2,2005,325.28
14,2,2005,327.2
15,2,2005,327.28
16,2,2005,325.85
17,2,2005,326.27
18,2,2005,326.89
21,2,2005,326.78
22,2,2005,327.38
23,2,2005,327.89
24,2,2005,328.49
25,2,2005,329.21
28,2,2005,328.06
1,3,2005,328.73
2,3,2005,329.2
3,3,2005,327.71
4,3,2005,327.27
7,3,2005,328.27
8,3,2005,327.64
9,3,2005,328.95
10,3,2005,328.8
11,3,2005,329.64
14,3,2005,330.54
15,3,2005,331.0
16,3,2005,329.87
17,3,2005,327.81
18,3,2005,328.99
21,3,2005,328.24
22,3,2005,327.3
23,3,2005,327.49
24,3,2005,327.88
25,3,2005,327.88
28,3,2005,330.2
29,3,2005,329.96
30,3,2005,328.99
31,3,2005,328.93
1,4,2005,329.58
4,4,2005,330.51
5,4,2005,330.72
6,4,2005,331.32
7,4,2005,331.69
8,4,2005,330.96
11,4,2005,331.03
12,4,2005,331.65
13,4,2005,331.46
14,4,2005,330.61
15,4,2005,328.37
18,4,2005,327.19
19,4,2005,327.91
20,4,2005,331.52
21,4,2005,331.08
22,4,2005,332.25
25,4,2005,333.55
26,4,2005,337.23
27,4,2005,335.04
28,4,2005,334.87
29,4,2005,337.5
2,5,2005,339.37
3,5,2005,332.03
4,5,2005,330.98
5,5,2005,331.65
6,5,2005,330.96
9,5,2005,331.74
10,5,2005,331.87
11,5,2005,332.51
12,5,2005,333.73
13,5,2005,332.11
16,5,2005,332.17
17,5,2005,332.48
18,5,2005,332.15
19,5,2005,333.45
20,5,2005,333.19
23,5,2005,332.23
24,5,2005,332.45
25,5,2005,332.21
26,5,2005,333.8
27,5,2005,333.41
30,5,2005,335.28
31,5,2005,335.65
1,6,2005,338.7
2,6,2005,342.23
3,6,2005,345.09
6,6,2005,346.71
7,6,2005,345.63
8,6,2005,344.36
9,6,2005,346.52
10,6,2005,348.57
13,6,2005,356.47
14,6,2005,354.36
15,6,2005,354.02
16,6,2005,358.31
17,6,2005,357.71
20,6,2005,361.99
21,6,2005,358.65
22,6,2005,360.19
23,6,2005,364.39
24,6,2005,364.45
27,6,2005,361.22
28,6,2005,361.77
29,6,2005,361.11
30,6,2005,361.05
1,7,2005,361.48
4,7,2005,358.96
5,7,2005,355.87
6,7,2005,355.06
7,7,2005,355.77
8,7,2005,355.64
11,7,2005,351.49
12,7,2005,349.4
13,7,2005,351.04
14,7,2005,350.56
15,7,2005,347.39
18,7,2005,349.05
19,7,2005,349.65
20,7,2005,351.4
21,7,2005,350.06
22,7,2005,350.82
25,7,2005,352.58
26,7,2005,352.05
27,7,2005,352.2
28,7,2005,352.88
29,7,2005,353.19
1,8,2005,353.57
2,8,2005,353.03
3,8,2005,352.86
4,8,2005,354.58
5,8,2005,355.22
8,8,2005,352.76
9,8,2005,350.95
10,8,2005,352.54
11,8,2005,354.29
12,8,2005,359.74
15,8,2005,358.64
16,8,2005,359.39
17,8,2005,359.22
18,8,2005,361.12
19,8,2005,362.05
22,8,2005,359.41
23,8,2005,360.02
24,8,2005,359.08
25,8,2005,357.12
26,8,2005,354.17
29,8,2005,355.96
30,8,2005,353.24
31,8,2005,352.28
1,9,2005,352.62
2,9,2005,353.54
5,9,2005,356.37
6,9,2005,355.85
